GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4,2024:Q1,2024:Q2,2024:Q3,2024:Q4,2025:Q1,2025:Q2,2025:Q3,2025:Q4,2026:Q1
 "00000","United States", ,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",15844727.0,15922782.0,16047587.0,16136734.0,16353835.0,16396151.0,16420738.0,16561866.0,16611690.0,16713314.0,16809587.0,16915191.0,16843003.0,16943291.0,16854295.0,16485350.0,16298262.0,16269145.0,16326281.0,16502754.0,16582710.0,16743162.0,16872266.0,16960864.0,16920632.0,17035114.0,17031313.0,17222583.0,17367010.0,17444525.0,17469650.0,17489852.0,17662400.0,17709671.0,17860450.0,18016147.0,17953974.0,18185911.0,18406941.0,18500031.0,18666621.0,18782243.0,18857418.0,18892206.0,19001690.0,19062709.0,19197938.0,19304352.0,19398343.0,19506949.0,19660766.0,19882352.0,20044077.0,20150476.0,20276154.0,20304874.0,20431641.0,20602275.0,20843322.0,20985448.0,20709212.0,19077992.0,20558879.0,20791917.0,21082134.0,21440929.0,21617828.0,21988737.0,21932710.0,21967045.0,22125625.0,22278345.0,22439607.0,22580499.0,22840989.0,23033780.0,23082119.0,23286508.0,23478570.0,23586542.0,23548210.0,23770976.0,24026834.0,24055749.0,24180419.0
 "00000","United States", ,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.791,81.189,81.825,82.279,83.386,83.602,83.728,84.447,84.701,85.219,85.710,86.249,85.881,86.392,85.938,84.057,83.103,82.955,83.246,84.146,84.553,85.372,86.030,86.482,86.276,86.860,86.841,87.816,88.553,88.948,89.076,89.179,90.059,90.300,91.069,91.862,91.545,92.728,93.855,94.330,95.179,95.769,96.152,96.329,96.888,97.199,97.888,98.431,98.910,99.464,100.248,101.378,102.203,102.745,103.386,103.532,104.179,105.049,106.278,107.003,105.594,97.277,104.828,106.016,107.496,109.325,110.227,112.118,111.833,112.008,112.816,113.595,114.417,115.136,116.464,117.447,117.693,118.735,119.715,120.265,120.070,121.206,122.510,122.658,123.293
 "00000","United States", ,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",12767286.0,12922656.0,13142642.0,13324204.0,13599160.0,13753424.0,13870188.0,14039560.0,14215651.0,14402082.0,14564117.0,14715058.0,14706538.0,14865701.0,14898999.0,14608209.0,14430902.0,14381236.0,14448882.0,14651249.0,14764610.0,14980193.0,15141607.0,15309474.0,15351448.0,15557539.0,15647680.0,15842259.0,16068805.0,16207115.0,16319541.0,16420419.0,16648189.0,16728687.0,16953838.0,17192019.0,17197738.0,17518508.0,17804228.0,17912079.0,18063529.0,18279784.0,18401626.0,18435137.0,18525933.0,18711702.0,18892639.0,19089379.0,19280084.0,19438643.0,19692595.0,20037088.0,20328553.0,20580912.0,20798730.0,20917867.0,21111600.0,21397938.0,21717171.0,21933217.0,21751238.0,19958291.0,21704437.0,22087160.0,22680693.0,23425910.0,23982379.0,24813600.0,25250347.0,25861292.0,26336304.0,26770514.0,27216445.0,27530055.0,28074846.0,28424722.0,28708161.0,29147044.0,29511664.0,29825182.0,30042113.0,30485729.0,31098027.0,31422526.0,31865721.0
 "01000","Alabama",5,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",195673.0,197495.8,196798.5,199018.6,199142.9,200031.3,199875.0,200646.3,199991.2,201622.9,203021.2,203466.6,202569.5,203521.2,201866.4,195912.7,193411.8,193677.0,194399.8,195279.6,195899.5,198443.9,202056.5,201420.0,199677.1,200443.7,201353.8,204016.8,204204.3,205005.6,202857.9,202634.3,207096.6,206626.8,207985.4,206142.8,203241.7,205967.1,207514.9,207556.3,206947.5,208955.9,210102.0,209795.8,211142.4,212800.7,213240.6,214267.5,215654.5,215908.3,216407.7,218491.4,220062.1,220171.5,220569.5,222432.0,223030.4,224229.4,226283.6,227547.7,226543.7,209415.5,228053.2,228089.6,232126.1,233475.4,233428.2,236774.7,236952.7,238022.8,240729.9,243680.8,245649.1,246559.4,248843.2,252203.0,251126.4,254622.8,257762.3,259006.2,258551.4,259350.5,262323.1,262366.9,263952.7
 "01000","Alabama",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",90.332,91.173,90.852,91.876,91.934,92.344,92.272,92.628,92.325,93.079,93.724,93.930,93.516,93.955,93.191,90.443,89.288,89.411,89.744,90.150,90.437,91.611,93.279,92.985,92.180,92.534,92.954,94.184,94.270,94.640,93.649,93.546,95.606,95.389,96.016,95.165,93.826,95.084,95.799,95.818,95.537,96.464,96.993,96.852,97.473,98.239,98.442,98.916,99.556,99.674,99.904,100.866,101.591,101.642,101.825,102.685,102.961,103.515,104.463,105.047,104.583,96.676,105.280,105.297,107.160,107.783,107.762,109.306,109.389,109.883,111.132,112.495,113.403,113.824,114.878,116.429,115.932,117.546,118.995,119.570,119.360,119.729,121.101,121.121,121.853
 "01000","Alabama",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",155647.0,157994.9,158924.5,162142.8,163613.4,165663.2,166857.0,168059.3,169068.2,171632.2,173705.1,174582.5,174345.5,175917.8,176078.5,172320.4,170336.2,170148.0,170871.6,172150.0,173109.4,176268.0,180096.6,180569.0,179875.7,181660.2,183751.1,186299.8,187413.6,189100.7,188049.1,188559.5,193119.0,192936.0,195099.9,194771.3,192853.7,196536.8,199021.2,199845.9,200030.7,202898.3,204848.2,204676.1,205783.7,208578.1,209418.5,211516.7,214141.7,215066.6,216841.7,220411.9,223670.1,225398.8,226627.4,229358.8,231258.9,233386.0,236371.8,238176.2,238175.6,219969.5,241862.0,243428.9,251618.7,257543.4,261854.0,270284.0,275676.2,283437.8,290628.5,297750.9,303401.1,306125.1,311886.5,316762.5,317518.0,323468.9,328501.2,331892.3,334355.6,337651.5,344535.1,348074.5,352725.6
 "02000","Alaska",8,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",44023.9,44542.3,44267.3,44793.8,45815.9,47205.1,47812.7,49351.2,49737.7,50520.8,50563.9,49684.7,48550.1,47477.7,49548.0,54130.5,56280.9,55535.4,54243.0,53748.5,52420.4,53799.5,54367.7,54020.4,52334.2,53339.0,54149.9,56358.6,56280.5,57869.0,57662.9,56537.0,56001.0,54089.9,54509.0,53910.7,53151.3,53151.8,53275.8,53634.1,54065.0,53539.8,53509.2,53610.5,54055.6,53431.1,53174.9,53193.8,53407.3,53436.0,54001.1,53359.2,52891.0,52440.5,52378.3,52208.4,51848.1,51864.3,52977.9,52819.7,52677.6,48845.0,50354.6,51727.9,51805.9,51468.3,51631.9,52149.8,49971.7,50264.6,50362.7,51437.6,52443.5,53955.7,54982.6,55353.5,54861.1,55735.9,56427.0,56758.9,57015.4,57292.3,57829.9,57814.6,58216.4
 "02000","Alaska",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.209,83.177,82.664,83.647,85.556,88.150,89.284,92.158,92.879,94.342,94.422,92.780,90.662,88.659,92.525,101.082,105.098,103.706,101.292,100.369,97.889,100.464,101.525,100.877,97.728,99.604,101.119,105.243,105.097,108.064,107.679,105.576,104.575,101.006,101.789,100.672,99.254,99.255,99.486,100.155,100.960,99.979,99.922,100.111,100.942,99.776,99.298,99.333,99.732,99.785,100.841,99.642,98.768,97.927,97.810,97.493,96.820,96.850,98.930,98.635,98.369,91.212,94.031,96.596,96.741,96.111,96.416,97.384,93.316,93.863,94.046,96.054,97.932,100.756,102.673,103.366,102.447,104.080,105.371,105.990,106.470,106.987,107.990,107.962,108.712
 "02000","Alaska",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",37932.4,39329.4,41031.8,43546.1,43218.9,44835.2,45551.5,46201.3,46926.2,49162.3,50133.2,51603.7,52932.2,56305.4,57918.7,53830.5,51078.0,49645.2,49133.7,50806.7,52099.5,53222.9,54340.2,54953.2,54656.9,56987.5,57092.0,58912.8,58428.1,58601.3,58417.5,57835.7,58115.4,56886.2,58175.3,56954.9,57124.3,57404.2,56794.9,55026.2,52214.6,52180.8,51256.2,50645.2,50122.5,50897.0,51346.5,52121.2,53091.3,53127.9,53782.4,54202.1,54542.5,54573.2,55020.0,54912.1,54034.3,54126.1,54946.3,55091.6,54054.1,48114.3,51302.0,53976.4,56168.6,57924.1,59941.0,63418.4,62964.0,66997.1,66717.0,66051.8,66436.1,67092.0,69247.1,70155.5,69700.3,71571.2,72275.5,72721.8,74861.1,74152.4,75289.6,75743.3,78827.3
 "04000","Arizona",6,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",278000.0,282239.4,287212.2,287773.0,292978.3,293656.1,297228.7,301834.5,302720.3,305820.4,309295.5,308610.1,307724.1,306771.7,302880.9,291735.0,281857.8,276239.9,273797.2,277754.5,276732.1,280812.3,284144.8,287320.5,287340.2,288496.1,289990.1,295818.7,296784.1,297961.7,296789.8,296773.3,298558.9,297962.7,298623.3,300294.8,299928.8,300804.3,303144.0,303007.6,307062.6,308498.9,307658.2,311111.4,313558.8,317531.4,321787.1,323156.2,328167.2,330126.9,335744.3,338357.6,343718.4,344708.1,347777.9,349388.8,351655.7,356260.0,362967.1,367424.2,365408.0,347345.9,372526.6,381071.5,384526.5,392182.4,399888.6,409232.5,408573.2,412146.5,415772.4,418703.0,422684.2,425508.2,430116.5,432267.0,439719.8,444553.6,449408.5,454191.0,449758.8,453751.0,458852.1,460618.9,462243.4
 "04000","Arizona",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.459,84.731,86.224,86.393,87.955,88.159,89.231,90.614,90.880,91.811,92.854,92.648,92.382,92.096,90.928,87.582,84.617,82.930,82.197,83.385,83.078,84.303,85.303,86.257,86.263,86.610,87.058,88.808,89.098,89.451,89.100,89.095,89.631,89.452,89.650,90.152,90.042,90.305,91.007,90.966,92.184,92.615,92.362,93.399,94.134,95.326,96.604,97.015,98.519,99.108,100.794,101.579,103.188,103.485,104.407,104.890,105.571,106.953,108.967,110.305,109.700,104.277,111.837,114.402,115.439,117.737,120.051,122.856,122.658,123.731,124.819,125.699,126.894,127.742,129.126,129.771,132.009,133.460,134.917,136.353,135.023,136.221,137.752,138.283,138.771
 "04000","Arizona",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",220892.2,225718.7,231489.8,233890.5,240362.8,242853.0,247804.0,253224.7,256254.0,259988.8,264140.6,264227.7,263435.1,263506.1,261970.7,255111.3,248017.6,243548.2,241905.2,245977.7,245084.1,249000.6,252194.6,255828.8,256928.8,259481.0,262353.0,268002.9,270794.5,273041.3,272876.8,274100.7,276709.1,277043.0,279109.7,281856.2,282611.0,285199.2,288861.6,290032.1,295072.6,298457.0,299046.2,303192.8,305993.3,311999.0,317178.2,319977.9,326382.8,329260.6,336133.0,340619.6,348063.1,351465.3,355997.6,359158.0,363813.7,370964.5,380142.1,386586.3,387352.2,367576.4,398239.8,408844.2,416317.0,429906.5,444136.7,462183.8,469830.5,483802.7,495597.1,505658.4,516825.6,525329.3,536206.9,542058.0,555888.3,565969.2,574674.1,583822.5,583747.1,592853.3,604334.5,611820.3,620588.4
 "05000","Arkansas",5,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",111468.6,111682.8,112205.9,114447.1,114544.1,115845.7,114904.5,114267.4,111878.9,112495.7,112598.6,119133.6,113170.5,115149.0,114297.7,111894.7,112917.4,108124.0,108668.8,109622.3,110194.2,112874.5,114562.6,114372.1,114337.2,114769.4,115128.4,116732.0,117016.9,117033.7,116535.8,115878.2,119297.3,119291.3,120358.6,120424.0,120481.1,121170.4,121859.3,122126.9,120865.2,121200.5,121989.6,122074.8,122538.2,122691.9,122814.1,124095.2,123336.8,123438.0,123629.3,125126.2,126156.7,126071.2,126651.1,126606.0,126186.5,126266.0,127647.6,128780.0,128037.3,122404.6,131158.5,131982.0,135006.0,138524.1,137836.6,139172.5,138095.3,137530.8,138784.6,140277.5,141692.2,141175.5,141716.9,143287.5,145301.4,146484.3,148247.9,149526.0,149837.2,149430.6,151565.9,151727.4,152521.6
 "05000","Arkansas",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",89.979,90.152,90.574,92.384,92.462,93.513,92.753,92.238,90.310,90.808,90.891,96.167,91.353,92.950,92.263,90.323,91.149,87.279,87.719,88.489,88.951,91.114,92.477,92.323,92.295,92.644,92.934,94.228,94.458,94.471,94.070,93.539,96.299,96.294,97.155,97.208,97.254,97.811,98.367,98.583,97.564,97.835,98.472,98.541,98.915,99.039,99.138,100.172,99.559,99.641,99.796,101.004,101.836,101.767,102.235,102.198,101.860,101.924,103.039,103.953,103.354,98.807,105.873,106.538,108.979,111.819,111.264,112.342,111.473,111.017,112.029,113.234,114.376,113.959,114.396,115.664,117.290,118.245,119.668,120.700,120.951,120.623,122.346,122.477,123.118
 "05000","Arkansas",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",89475.9,90098.5,91235.2,93724.1,94677.2,96487.2,96653.5,96476.8,95551.1,96759.4,97450.9,103538.5,98674.4,101145.7,101437.7,99568.8,100448.5,96074.8,96663.2,97949.2,98742.1,101375.0,103139.5,103540.8,104107.1,105184.8,106067.4,107431.4,108301.1,108801.4,109062.2,109179.2,113120.7,113185.1,114644.1,115134.3,115716.2,117154.6,118093.3,118590.7,117239.6,118181.1,119369.1,119504.5,119790.4,120660.0,120881.5,122617.8,122597.7,122980.3,123836.0,126116.3,127995.0,128832.8,129763.4,130263.9,130559.9,131390.8,133458.5,135094.0,135044.1,128847.6,139428.9,141262.8,146910.3,153923.0,156025.0,160189.0,162690.1,165941.3,169548.7,173273.9,176583.7,176627.2,178609.8,180638.3,184256.6,186555.3,189659.7,192886.6,195158.9,195810.4,200475.5,202243.0,204815.4
 "06000","California",8,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",2011957.6,2029374.2,2056154.2,2071078.0,2114085.7,2109040.3,2121481.1,2137134.4,2126879.2,2153290.5,2180276.5,2215315.5,2180243.6,2224915.6,2222326.2,2141841.9,2132988.7,2103479.1,2097783.4,2108466.3,2130529.1,2139237.4,2150266.8,2195377.7,2185033.7,2194927.2,2189999.3,2201588.5,2231663.5,2242371.4,2256039.1,2291675.1,2287676.1,2315711.1,2348046.5,2409907.6,2383712.0,2412048.9,2456771.3,2462170.6,2518399.5,2550179.7,2556125.7,2559213.2,2599892.4,2600609.1,2639393.2,2654952.0,2681002.0,2717703.9,2759618.0,2803877.1,2809417.8,2838193.8,2869602.8,2886666.7,2909833.5,2954169.3,2989756.8,3024676.3,2983725.5,2749441.3,2971514.2,3017937.5,3082947.8,3133335.9,3170470.5,3217695.6,3162422.4,3146315.9,3145009.5,3135097.6,3152233.8,3191507.9,3223877.7,3248446.4,3277174.4,3287040.8,3321635.3,3341863.6,3341872.4,3377263.9,3414490.4,3421992.6,3452807.5
 "06000","California",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.414,74.050,75.027,75.572,77.141,76.957,77.411,77.982,77.608,78.571,79.556,80.835,79.555,81.185,81.091,78.154,77.831,76.754,76.546,76.936,77.741,78.059,78.461,80.107,79.730,80.091,79.911,80.334,81.431,81.822,82.321,83.621,83.475,84.498,85.678,87.935,86.979,88.013,89.645,89.842,91.894,93.054,93.271,93.383,94.868,94.894,96.309,96.877,97.827,99.166,100.696,102.311,102.513,103.563,104.709,105.332,106.177,107.795,109.093,110.367,108.873,100.324,108.428,110.122,112.494,114.332,115.687,117.411,115.394,114.806,114.758,114.397,115.022,116.455,117.636,118.533,119.581,119.941,121.203,121.941,121.942,123.233,124.591,124.865,125.990
 "06000","California",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",1657672.4,1682374.6,1716355.1,1739031.4,1788491.4,1797782.8,1820881.2,1841491.1,1849762.4,1883271.5,1916104.0,1951743.6,1925220.1,1966926.4,1977677.1,1915142.3,1904208.6,1871514.0,1865232.8,1878282.7,1902238.8,1921530.7,1939022.4,1991621.1,1992227.9,2012221.2,2019840.5,2031911.6,2071169.3,2091301.8,2114752.4,2158269.0,2163927.3,2193808.5,2233104.9,2302362.9,2283403.6,2323047.3,2375055.1,2387369.2,2446644.5,2489234.8,2503898.3,2508848.0,2549498.6,2562614.1,2604514.8,2629313.2,2667089.6,2710240.8,2763960.2,2820910.5,2839717.0,2885169.0,2924444.5,2948793.0,2987644.2,3047883.1,3096476.8,3142514.6,3119520.9,2867447.1,3119773.1,3184969.3,3281204.0,3375897.9,3459109.6,3556812.8,3558123.1,3601080.3,3641386.4,3672568.8,3730459.0,3802555.4,3865374.2,3909640.4,3976763.4,4014221.5,4075823.2,4125624.4,4150764.6,4215206.2,4296452.1,4340940.3,4402547.3
 "08000","Colorado",7,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",261764.0,262351.6,263133.9,260722.2,267639.9,265918.0,269711.5,269493.8,273536.6,277187.3,279588.8,284622.6,281408.9,283761.3,283124.8,278918.1,278097.5,273375.9,274940.5,276222.6,276287.0,276800.1,279732.3,284722.8,282496.8,283488.4,283865.5,286004.4,287339.1,289500.3,288999.0,291519.8,298232.7,299053.6,302781.4,305868.9,307518.5,312405.0,317708.4,323964.3,327143.0,329499.1,331565.5,333897.0,332473.1,334071.7,339822.4,344373.5,345065.3,346383.4,351901.4,357486.4,365104.7,363911.4,364233.5,367568.5,374316.4,380797.0,389693.4,390095.8,389276.4,359895.2,384893.4,388111.0,396847.4,403095.3,408524.2,416769.7,419985.7,417459.9,424065.0,428794.0,433852.9,438202.6,442682.1,446163.1,442691.2,448156.7,451091.8,453414.4,452218.8,456150.6,461326.1,462892.8,464485.2
 "08000","Colorado",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",74.745,74.913,75.136,74.448,76.423,75.931,77.014,76.952,78.107,79.149,79.835,81.272,80.355,81.026,80.845,79.643,79.409,78.061,78.508,78.874,78.892,79.039,79.876,81.301,80.665,80.948,81.056,81.667,82.048,82.665,82.522,83.242,85.158,85.393,86.457,87.339,87.810,89.205,90.720,92.506,93.414,94.086,94.676,95.342,94.936,95.392,97.034,98.334,98.531,98.908,100.483,102.078,104.253,103.913,104.005,104.957,106.884,108.734,111.274,111.389,111.155,102.766,109.904,110.823,113.317,115.101,116.652,119.006,119.924,119.203,121.089,122.439,123.884,125.126,126.405,127.399,126.408,127.968,128.806,129.470,129.128,130.251,131.729,132.176,132.631
 "08000","Colorado",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",217196.2,219530.3,222921.4,223567.2,230114.6,230467.3,235190.9,235641.8,241337.5,246399.8,250125.2,256423.7,255071.2,260515.1,261042.0,253796.2,251438.6,247071.8,249080.1,251677.9,253011.7,253830.2,257095.3,263150.0,262770.6,265649.4,266950.4,269086.0,271658.8,274108.0,274725.3,278463.1,286265.6,288163.8,293415.5,297216.5,300579.6,306942.6,312478.8,316894.6,316528.2,320672.5,322325.0,324057.7,321716.2,326570.0,333710.3,340267.2,343084.0,345193.2,352060.8,360498.5,370840.7,372124.1,374198.7,378528.8,386187.3,394703.4,404317.5,406166.1,405573.5,371655.6,402058.6,408636.9,423946.7,437717.5,451142.8,470318.3,484151.6,493831.7,506005.0,512801.2,521446.4,528137.9,538035.8,545454.3,545041.8,556154.0,561818.9,567517.1,572096.2,578591.8,589908.5,596699.0,606118.4
 "09000","Connecticut",1,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",256267.5,257460.7,257626.4,261460.2,270061.6,267848.9,268090.5,271913.2,280503.1,278775.6,278548.0,276114.8,289701.3,285823.5,275270.1,260377.7,266726.2,264044.4,264307.7,267044.8,265695.9,267711.0,268138.2,265548.6,259853.4,262456.3,261076.9,262836.5,263760.0,264167.7,263167.4,263504.6,259858.1,257699.3,259224.2,258862.4,255452.9,258912.6,262121.8,265935.7,268284.2,269967.0,268581.2,268646.6,268037.6,267474.9,267530.8,269741.5,270040.6,273837.5,275125.1,276497.0,275587.5,272817.7,276166.4,273759.6,272804.2,274020.5,275671.4,278405.5,268804.0,246547.5,264532.3,267064.6,264610.4,270566.0,272422.6,275520.2,276982.3,277932.1,280144.9,282334.5,281449.2,282355.1,283339.9,285769.6,283599.0,285700.1,287156.4,288184.7,288433.8,291703.1,295735.1,296139.3,297487.1
 "09000","Connecticut",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",93.571,94.007,94.067,95.467,98.608,97.800,97.888,99.284,102.420,101.789,101.706,100.818,105.779,104.363,100.509,95.072,97.390,96.411,96.507,97.506,97.014,97.749,97.905,96.960,94.880,95.831,95.327,95.969,96.307,96.456,96.090,96.213,94.882,94.094,94.651,94.518,93.274,94.537,95.709,97.101,97.959,98.573,98.067,98.091,97.869,97.663,97.684,98.491,98.600,99.986,100.456,100.957,100.625,99.614,100.837,99.958,99.609,100.053,100.656,101.654,98.148,90.022,96.589,97.513,96.617,98.792,99.470,100.601,101.135,101.481,102.289,103.089,102.766,103.096,103.456,104.343,103.550,104.318,104.849,105.225,105.316,106.510,107.982,108.129,108.621
 "09000","Connecticut",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",201215.4,203210.6,204667.9,208924.6,217713.4,218324.8,219708.3,223502.3,232494.2,232599.2,233465.9,231948.1,244002.2,240474.8,234662.9,225303.1,232264.2,230126.8,230758.2,233362.7,231840.3,234721.6,235412.5,234114.2,229670.9,233279.5,233647.9,235636.7,238091.7,239658.7,240098.9,241780.7,239586.4,238539.6,241281.4,242789.4,240350.9,244770.7,249248.1,254089.1,258129.9,261221.6,261225.7,262017.0,262609.8,263841.9,264733.1,267856.8,268499.8,273048.0,275577.5,278375.1,279414.2,278529.0,282955.4,281242.9,281551.6,284597.2,287863.7,291795.0,284601.5,261428.0,282594.9,286367.1,286127.7,295553.0,300537.6,307245.5,312760.5,317856.9,324408.5,331474.9,334977.2,339670.0,343862.7,348897.4,349973.6,355272.3,359237.6,362856.3,365900.9,372735.0,381516.7,385667.4,390721.0
 "10000","Delaware",2,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",65736.5,64145.0,63977.3,71665.9,68092.2,69204.5,68711.3,67639.3,68176.6,69671.4,67870.2,66811.4,65726.9,66347.6,66140.6,64870.2,68521.2,69820.2,70100.6,68302.5,68996.0,67485.6,67940.0,68745.8,69868.2,71024.8,71790.2,71730.7,71929.6,71340.9,70283.8,68695.2,67653.7,67884.4,68245.1,70844.0,71254.7,73741.4,75297.4,75553.6,76773.7,77932.7,75399.8,74738.5,72505.8,72358.7,71532.1,71369.1,70907.2,68917.0,69299.1,69099.1,69615.4,70079.2,71607.7,72123.5,73177.5,74262.8,75296.0,75775.0,73874.7,69548.7,73933.7,73558.0,74086.5,74523.8,75197.2,77014.6,80129.8,80758.5,81613.4,81945.4,81260.3,81606.9,82485.6,83010.9,84133.6,85182.5,85903.7,86182.4,86356.0,87041.2,87886.6,87840.7,87847.6
 "10000","Delaware",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",94.509,92.221,91.980,103.034,97.896,99.495,98.786,97.245,98.017,100.166,97.577,96.055,94.495,95.388,95.090,93.264,98.513,100.380,100.784,98.198,99.195,97.024,97.677,98.836,100.449,102.112,103.213,103.127,103.413,102.567,101.047,98.763,97.266,97.597,98.116,101.852,102.443,106.018,108.255,108.623,110.377,112.044,108.402,107.451,104.241,104.030,102.842,102.607,101.943,99.082,99.631,99.344,100.086,100.753,102.950,103.692,105.207,106.767,108.253,108.942,106.210,99.990,106.294,105.754,106.514,107.143,108.111,110.724,115.203,116.106,117.335,117.813,116.828,117.326,118.589,119.345,120.959,122.467,123.504,123.904,124.154,125.139,126.354,126.288,126.298
 "10000","Delaware",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars) ","Millions of current dollars",51012.8,50092.6,50324.0,56765.1,54545.2,56187.2,56066.0,55472.3,56278.2,57829.1,56649.2,56066.1,55215.6,55522.4,55643.7,54621.4,57178.2,58070.0,58390.6,57280.6,58144.3,57444.5,57970.6,58969.3,59881.1,61183.1,62215.1,62238.3,63015.4,62801.0,62281.1,61271.0,60662.7,61067.6,61794.4,64708.1,65406.7,68232.0,70139.7,70645.8,72253.0,73889.3,71895.8,71371.8,69664.1,70256.5,69944.3,70220.9,70090.6,68590.5,69557.6,69983.8,71324.3,72466.0,74426.0,75287.8,76626.4,78302.7,79718.4,80194.7,78872.1,73996.1,79118.7,79041.7,80513.7,82100.4,84051.3,87553.5,93130.9,95876.5,98494.6,100619.5,101151.1,102432.0,104295.1,105451.7,108190.3,110280.0,112069.0,113347.8,114459.9,116005.6,118576.7,119829.9,120889.6
 "11000","District of Columbia",2,SQGDP1,1,"...","Real GDP (millions of chained 2017 dollars) 1/","Millions of chained 2017 dollars",108722.3,109213.9,108840.6,108759.5,108532.8,108515.4,109881.9,108463.3,110061.8,110880.4,114210.0,113998.4,116122.6,116091.2,116563.2,116077.8,114820.9,115861.9,115698.3,116202.9,118597.4,120407.3,120863.4,121704.7,122126.8,122877.0,123086.4,122455.3,123126.6,123989.2,123904.3,123251.3,124418.7,123549.6,123931.5,124479.4,125898.0,126257.3,127427.3,127953.1,128720.2,129520.7,128927.9,129272.0,131617.9,132312.1,132029.2,132911.9,132445.5,133333.2,135963.9,135452.5,136413.6,137731.6,139354.8,138727.2,136985.1,138437.8,139513.7,140702.1,140108.3,132929.0,137973.0,140305.2,139865.8,143395.3,145150.1,144943.9,145054.0,142988.3,142409.9,141751.0,142009.7,143245.3,143312.7,144149.2,143979.7,144451.7,144752.1,147168.3,146251.6,146236.5,146716.3,143581.6,144376.3
